user_id,last_order,frequency,monetary,recency,r_score,f_score,m_score,rfm_segment
U000456,2025-04-20,1,1366.79,255,1,1,2,Hibernating
U000457,2025-03-31,1,223.52,275,1,1,1,Hibernating
U000458,2025-12-04,11,7145.77,27,4,5,5,Champions
U000459,2025-12-03,7,4882.89,28,4,4,5,Champions
U000460,2025-11-26,6,3158.94,35,4,4,3,Champions
U000461,2025-12-13,6,4038.16,18,4,4,4,Champions
U000463,2025-12-28,7,6321.5599999999995,3,5,4,5,Champions
U000464,2025-12-07,4,1937.8300000000002,24,4,2,2,New & Promising
U000465,2025-09-14,4,2123.5,108,2,2,3,Hibernating
U000466,2025-12-22,11,7271.34,9,5,5,5,Champions
U000467,2025-12-08,4,1934.0,23,4,2,2,New & Promising
U000468,2025-09-20,3,2352.68,102,2,2,3,Hibernating
U000469,2025-12-27,13,7781.83,4,5,5,5,Champions
U000470,2025-12-20,9,4382.73,11,5,5,4,Champions
U000471,2025-12-07,3,2178.66,24,4,2,3,New & Promising
U000473,2025-11-12,4,2895.08,49,3,2,3,Potential Loyalists
U000474,2025-10-12,2,1598.63,80,2,1,2,Hibernating
U000475,2025-12-15,6,4893.4,16,5,4,5,Champions
U000476,2025-07-25,5,1743.29,159,1,3,2,At Risk
U000477,2025-12-24,10,8199.3,7,5,5,5,Champions
U000478,2025-12-24,13,7569.9800000000005,7,5,5,5,Champions
U000479,2025-12-25,5,3881.35,6,5,3,4,Potential Loyalists
U000481,2025-11-02,6,3706.8300000000004,59,3,4,4,Loyal
U000482,2025-02-04,2,1447.26,330,1,1,2,Hibernating
U000483,2025-12-29,5,6635.38,2,5,3,5,Potential Loyalists
U000484,2025-12-19,11,7689.91,12,5,5,5,Champions
U000485,2025-01-27,1,208.04,338,1,1,1,Hibernating
U000486,2025-12-11,7,3369.8199999999997,20,4,4,4,Champions
U000487,2025-12-12,8,4977.7,19,4,5,5,Champions
U000488,2025-11-08,4,3161.64,53,3,2,3,Potential Loyalists
U000489,2025-08-28,5,3470.37,125,2,3,4,At Risk
U000490,2025-11-22,7,3757.82,39,3,4,4,Loyal
U000491,2025-12-28,4,3985.13,3,5,2,4,New & Promising
U000492,2025-11-21,2,1113.28,40,3,1,1,Potential Loyalists
U000493,2025-09-14,4,1688.68,108,2,2,2,Hibernating
U000494,2025-09-29,6,5742.860000000001,93,2,4,5,Loyal
U000495,2025-06-27,2,1750.88,187,1,1,2,Hibernating
U000496,2025-11-16,1,1150.02,45,3,1,1,Potential Loyalists
U000497,2025-12-03,5,3042.0699999999997,28,4,3,3,Potential Loyalists
U000498,2025-11-04,3,2017.5,57,3,2,2,Potential Loyalists
U000499,2025-07-28,2,1171.8000000000002,156,1,1,1,Hibernating
U000500,2025-11-10,6,2788.4700000000003,51,3,4,3,Loyal
U000501,2025-12-03,3,2682.08,28,4,2,3,New & Promising
U000502,2025-12-13,7,3077.2400000000002,18,4,4,3,Champions
U000503,2025-12-31,6,3989.4700000000003,0,5,4,4,Champions
U000504,2025-08-29,1,445.05,124,2,1,1,Hibernating
U000505,2025-11-26,11,8177.47,35,4,5,5,Champions
U000506,2025-06-03,3,3897.8,211,1,2,4,Hibernating
U000508,2025-07-29,2,767.44,155,1,1,1,Hibernating
U000509,2025-11-30,9,6732.08,31,4,5,5,Champions
U000510,2025-08-27,5,1493.83,126,2,3,2,At Risk
U000511,2025-12-04,7,3662.33,27,4,4,4,Champions
U000512,2025-12-19,6,2274.95,12,5,4,3,Champions
U000513,2025-08-04,6,5398.59,149,1,4,5,Loyal
U000514,2025-10-30,2,2027.07,62,3,1,2,Potential Loyalists
U000516,2025-11-17,5,2180.58,44,3,3,3,Potential Loyalists
U000517,2025-11-11,8,4695.29,50,3,5,4,Loyal
U000519,2025-10-13,3,1451.9,79,2,2,2,Hibernating
U000520,2025-12-30,3,1833.39,1,5,2,2,New & Promising
U000521,2025-01-26,1,925.32,339,1,1,1,Hibernating
U000522,2025-12-13,7,6010.41,18,4,4,5,Champions
U000523,2025-11-21,6,3789.85,40,3,4,4,Loyal
U000524,2025-10-28,6,2541.9,64,3,4,3,Loyal
U000525,2025-11-18,6,3183.11,43,3,4,3,Loyal
U000526,2025-12-01,6,2741.13,30,4,4,3,Champions
U000527,2025-02-19,1,169.0,315,1,1,1,Hibernating
U000529,2025-08-03,2,1191.45,150,1,1,1,Hibernating
U000531,2025-10-12,3,1504.43,80,2,2,2,Hibernating
U000533,2025-12-14,9,6911.74,17,5,5,5,Champions
U000534,2025-02-15,1,997.2,319,1,1,1,Hibernating
U000535,2025-09-04,6,2806.82,118,2,4,3,Loyal
U000536,2025-08-02,5,3659.9700000000003,151,1,3,4,At Risk
U000537,2025-12-21,11,7511.26,10,5,5,5,Champions
U000538,2025-12-12,2,730.28,19,4,1,1,New & Promising
U000539,2025-10-08,6,4045.49,84,2,4,4,Loyal
U000540,2025-11-24,3,1194.49,37,4,2,2,New & Promising
U000541,2025-11-19,7,4610.98,42,3,4,4,Loyal
U000542,2025-06-02,3,2565.91,212,1,2,3,Hibernating
U000543,2025-05-31,1,445.08,214,1,1,1,Hibernating
U000544,2025-12-17,5,2044.69,14,5,3,2,Potential Loyalists
U000545,2025-03-25,2,982.54,281,1,1,1,Hibernating
U000546,2025-08-05,5,1530.38,148,1,3,2,At Risk
U000547,2025-09-19,4,1894.51,103,2,2,2,Hibernating
U000548,2025-12-25,11,7307.46,6,5,5,5,Champions
U000550,2025-12-18,2,571.48,13,5,1,1,New & Promising
U000551,2025-11-26,8,5176.61,35,4,5,5,Champions
U000552,2025-12-27,4,1935.13,4,5,2,2,New & Promising
U000553,2025-11-19,4,1759.6499999999999,42,3,2,2,Potential Loyalists
U000554,2025-12-13,6,3597.16,18,4,4,4,Champions
U000555,2025-10-24,5,3891.44,68,2,3,4,At Risk
U000556,2025-04-07,2,1769.65,268,1,1,2,Hibernating
U000557,2025-12-13,2,1314.85,18,4,1,2,New & Promising
U000558,2025-10-12,2,2119.11,80,2,1,2,Hibernating
U000559,2025-10-18,8,5813.55,74,2,5,5,Loyal
U000560,2025-12-12,5,1791.02,19,4,3,2,Potential Loyalists
U000561,2025-02-16,1,405.62,318,1,1,1,Hibernating
U000562,2025-12-02,5,2801.62,29,4,3,3,Potential Loyalists
U000563,2025-10-19,5,3499.99,73,2,3,4,At Risk
U000564,2025-11-23,10,5120.19,38,3,5,5,Loyal
U000565,2025-11-23,4,2731.5299999999997,38,3,2,3,Potential Loyalists
U000566,2025-11-23,7,4080.92,38,3,4,4,Loyal
U000567,2025-12-11,3,1604.65,20,4,2,2,New & Promising
U000568,2025-11-04,6,4237.1,57,3,4,4,Loyal
U000569,2025-09-17,2,807.37,105,2,1,1,Hibernating
U000570,2025-09-19,2,681.94,103,2,1,1,Hibernating
U000571,2025-12-17,6,4649.63,14,5,4,4,Champions
U000572,2025-07-09,1,241.95,175,1,1,1,Hibernating
U000573,2025-12-04,5,1988.21,27,4,3,2,Potential Loyalists
U000574,2025-12-13,11,7192.9400000000005,18,4,5,5,Champions
U000575,2025-10-20,3,1794.81,72,2,2,2,Hibernating
U000576,2025-09-09,2,664.11,113,2,1,1,Hibernating
U000577,2025-12-06,3,1657.06,25,4,2,2,New & Promising
U000578,2025-12-20,6,3789.41,11,5,4,4,Champions
U000579,2025-12-04,5,2658.6000000000004,27,4,3,3,Potential Loyalists
U000580,2025-12-14,10,6957.35,17,5,5,5,Champions
U000581,2025-05-13,2,1152.75,232,1,1,1,Hibernating
U000582,2025-12-25,5,3167.16,6,5,3,3,Potential Loyalists
U000584,2025-11-08,4,1669.75,53,3,2,2,Potential Loyalists
U000585,2025-10-23,6,2672.83,69,2,4,3,Loyal
U000586,2025-12-23,12,6040.4,8,5,5,5,Champions
U000587,2025-12-29,3,2765.37,2,5,2,3,New & Promising
U000588,2025-07-21,2,1405.5900000000001,163,1,1,2,Hibernating
U000589,2025-10-28,5,3333.31,64,3,3,4,Potential Loyalists
U000590,2025-09-10,3,1628.8200000000002,112,2,2,2,Hibernating
U000591,2025-09-30,5,2199.95,92,2,3,3,At Risk
U000592,2025-12-08,7,3702.1800000000003,23,4,4,4,Champions
U000593,2025-11-10,4,2483.95,51,3,2,3,Potential Loyalists
U000594,2025-12-18,2,838.02,13,5,1,1,New & Promising
U000595,2025-08-16,3,1344.02,137,1,2,2,Hibernating
U000596,2025-11-19,2,928.5899999999999,42,3,1,1,Potential Loyalists
U000597,2025-12-12,5,1279.5900000000001,19,4,3,2,Potential Loyalists
U000598,2025-11-12,7,3426.37,49,3,4,4,Loyal
U000599,2025-09-24,2,931.5799999999999,98,2,1,1,Hibernating
U000600,2025-10-14,4,3376.12,78,2,2,4,Hibernating
U000601,2025-09-28,4,1565.47,94,2,2,2,Hibernating
U000602,2025-07-04,1,2493.69,180,1,1,3,Hibernating
U000603,2025-10-09,6,2652.13,83,2,4,3,Loyal
U000604,2025-01-04,1,384.9,361,1,1,1,Hibernating
U000605,2025-12-24,2,1708.0,7,5,1,2,New & Promising
U000606,2025-10-07,2,642.65,85,2,1,1,Hibernating
U000607,2025-07-28,4,1803.06,156,1,2,2,Hibernating
U000609,2025-12-13,5,3893.12,18,4,3,4,Potential Loyalists
U000610,2025-12-03,5,2768.56,28,4,3,3,Potential Loyalists
U000611,2025-11-16,2,1828.79,45,3,1,2,Potential Loyalists
U000612,2025-10-08,3,2179.06,84,2,2,3,Hibernating
U000613,2025-10-26,5,3395.3599999999997,66,3,3,4,Potential Loyalists
U000614,2025-12-02,11,7097.68,29,4,5,5,Champions
U000615,2025-12-12,12,7349.05,19,4,5,5,Champions
U000617,2025-11-03,5,5466.679999999999,58,3,3,5,Potential Loyalists
U000618,2025-07-14,1,718.22,170,1,1,1,Hibernating
U000619,2025-09-08,2,1298.05,114,2,1,2,Hibernating
U000620,2025-08-20,4,3740.9,133,1,2,4,Hibernating
U000621,2025-06-18,5,4063.94,196,1,3,4,At Risk
U000622,2025-10-24,7,6170.07,68,2,4,5,Loyal
U000623,2025-11-29,3,805.09,32,4,2,1,New & Promising
U000625,2025-11-14,1,757.81,47,3,1,1,Potential Loyalists
U000626,2025-07-30,4,1630.81,154,1,2,2,Hibernating
U000627,2025-11-02,3,1095.1399999999999,59,3,2,1,Potential Loyalists
U000628,2025-09-19,4,3785.96,103,2,2,4,Hibernating
U000629,2025-01-09,1,278.99,356,1,1,1,Hibernating
U000630,2025-12-08,7,3124.7200000000003,23,4,4,3,Champions
U000631,2025-09-22,5,2961.25,100,2,3,3,At Risk
U000632,2025-11-05,3,1703.53,56,3,2,2,Potential Loyalists
U000633,2025-12-26,2,1336.0,5,5,1,2,New & Promising
U000635,2025-11-12,6,3238.3599999999997,49,3,4,4,Loyal
U000636,2025-11-05,5,3286.17,56,3,3,4,Potential Loyalists
U000637,2025-11-23,6,2469.43,38,3,4,3,Loyal
U000639,2025-07-11,3,2325.54,173,1,2,3,Hibernating
U000640,2025-09-30,2,542.8,92,2,1,1,Hibernating
U000641,2025-12-21,5,2154.52,10,5,3,3,Potential Loyalists
U000642,2025-11-05,8,3769.98,56,3,5,4,Loyal
U000643,2025-12-28,1,930.55,3,5,1,1,New & Promising
U000645,2025-09-22,8,3936.23,100,2,5,4,Loyal
U000646,2025-07-19,2,898.9100000000001,165,1,1,1,Hibernating
U000647,2025-09-24,6,3498.51,98,2,4,4,Loyal
U000648,2025-10-23,8,5231.87,69,2,5,5,Loyal
U000649,2025-09-26,8,5718.25,96,2,5,5,Loyal
U000650,2025-12-29,9,4504.33,2,5,5,4,Champions
U000651,2025-12-02,8,3686.64,29,4,5,4,Champions
U000652,2025-06-18,1,1387.81,196,1,1,2,Hibernating
U000653,2025-05-20,1,309.08,225,1,1,1,Hibernating
U000655,2025-07-31,3,3708.69,153,1,2,4,Hibernating
U000656,2025-06-19,6,4910.23,195,1,4,5,Loyal
U000657,2025-01-14,1,937.68,351,1,1,1,Hibernating
U000658,2025-03-06,3,4251.99,300,1,2,4,Hibernating
U000659,2025-11-26,3,1814.88,35,4,2,2,New & Promising
U000660,2025-12-12,5,2611.55,19,4,3,3,Potential Loyalists
U000661,2025-11-11,5,1547.4299999999998,50,3,3,2,Potential Loyalists
U000662,2025-12-01,2,1395.54,30,4,1,2,New & Promising
U000663,2025-11-07,4,1274.8,54,3,2,2,Potential Loyalists
U000664,2025-10-15,8,5335.28,77,2,5,5,Loyal
U000665,2025-10-05,3,1647.07,87,2,2,2,Hibernating
U000666,2025-09-25,3,1535.65,97,2,2,2,Hibernating
U000667,2025-12-21,8,4509.91,10,5,5,4,Champions
U000668,2025-11-29,5,3397.84,32,4,3,4,Potential Loyalists
U000669,2025-11-07,8,6047.98,54,3,5,5,Loyal
U000670,2025-07-02,4,2229.62,182,1,2,3,Hibernating
U000671,2025-11-25,5,3085.44,36,4,3,3,Potential Loyalists
U000673,2025-12-12,4,2235.7,19,4,2,3,New & Promising
U000674,2025-11-11,7,4447.69,50,3,4,4,Loyal
U000675,2025-12-12,3,1464.51,19,4,2,2,New & Promising
U000676,2025-08-10,2,1090.8200000000002,143,1,1,1,Hibernating
U000677,2025-11-29,7,4145.89,32,4,4,4,Champions
U000678,2025-12-11,3,2725.07,20,4,2,3,New & Promising
U000679,2025-12-23,4,1971.35,8,5,2,2,New & Promising
U000680,2025-11-03,4,3445.7599999999998,58,3,2,4,Potential Loyalists
U000681,2025-03-12,1,809.01,294,1,1,1,Hibernating
U000682,2025-10-08,4,4441.219999999999,84,2,2,4,Hibernating
U000683,2025-12-30,7,5685.1,1,5,4,5,Champions
U000684,2025-11-05,2,483.92999999999995,56,3,1,1,Potential Loyalists
U000685,2025-07-03,3,2291.07,181,1,2,3,Hibernating
U000686,2025-12-30,7,4089.09,1,5,4,4,Champions
U000687,2025-11-14,5,1781.1399999999999,47,3,3,2,Potential Loyalists
U000688,2025-11-17,2,681.03,44,3,1,1,Potential Loyalists
U000689,2025-09-21,11,7945.679999999999,101,2,5,5,Loyal
U000690,2025-09-07,1,940.3,115,2,1,1,Hibernating
U000691,2025-09-14,2,782.98,108,2,1,1,Hibernating
U000692,2025-07-06,5,2009.27,178,1,3,2,At Risk
U000694,2025-11-12,3,4991.68,49,3,2,5,Potential Loyalists
U000695,2025-11-05,6,2970.2,56,3,4,3,Loyal
U000696,2025-09-20,2,836.53,102,2,1,1,Hibernating
U000697,2025-12-25,5,1992.2,6,5,3,2,Potential Loyalists
U000698,2025-11-23,8,3876.4900000000002,38,3,5,4,Loyal
U000699,2025-09-07,4,1316.8,115,2,2,2,Hibernating
U000700,2025-11-11,13,9022.43,50,3,5,5,Loyal
U000701,2025-12-20,1,1166.23,11,5,1,1,New & Promising
U000702,2025-08-31,1,530.89,122,2,1,1,Hibernating
U000703,2025-04-27,1,413.0,248,1,1,1,Hibernating
U000704,2025-12-09,6,4223.59,22,4,4,4,Champions
U000705,2025-11-26,6,2477.24,35,4,4,3,Champions
U000706,2025-09-18,3,2108.39,104,2,2,2,Hibernating
U000707,2025-06-07,5,3724.39,207,1,3,4,At Risk
U000708,2025-10-21,6,3822.15,71,2,4,4,Loyal
U000709,2025-07-08,3,2051.28,176,1,2,2,Hibernating
U000710,2025-11-23,7,4016.35,38,3,4,4,Loyal
U000711,2025-11-23,5,2902.57,38,3,3,3,Potential Loyalists
U000712,2025-12-12,6,1865.93,19,4,4,2,Champions
U000713,2025-08-31,3,938.19,122,2,2,1,Hibernating
U000714,2025-09-11,2,2032.97,111,2,1,2,Hibernating
U000715,2025-11-12,3,2122.97,49,3,2,3,Potential Loyalists
U000716,2025-11-28,7,7275.639999999999,33,4,4,5,Champions
U000717,2025-12-15,3,1855.02,16,5,2,2,New & Promising
U000718,2025-12-11,6,2126.33,20,4,4,3,Champions
U000719,2025-12-29,5,3730.16,2,5,3,4,Potential Loyalists
U000720,2025-11-01,5,2043.5900000000001,60,3,3,2,Potential Loyalists
U000721,2025-09-19,4,1398.35,103,2,2,2,Hibernating
U000722,2025-09-09,8,4270.72,113,2,5,4,Loyal
U000723,2025-02-16,1,3382.07,318,1,1,4,Hibernating
U000724,2025-10-31,6,2847.9,61,3,4,3,Loyal
U000725,2025-04-11,3,1200.25,264,1,2,2,Hibernating
U000726,2025-10-22,1,246.2,70,2,1,1,Hibernating
U000727,2025-12-25,9,4371.55,6,5,5,4,Champions
U000728,2025-11-23,6,3802.8700000000003,38,3,4,4,Loyal
U000729,2025-08-08,3,1463.06,145,1,2,2,Hibernating
U000730,2025-03-25,2,1351.6399999999999,281,1,1,2,Hibernating
U000731,2025-12-11,8,5368.75,20,4,5,5,Champions
U000733,2025-12-12,4,2826.0,19,4,2,3,New & Promising
U000734,2025-07-28,4,2834.27,156,1,2,3,Hibernating
U000735,2025-06-06,2,1307.45,208,1,1,2,Hibernating
U000736,2025-09-29,3,1740.99,93,2,2,2,Hibernating
U000737,2025-12-31,12,8196.960000000001,0,5,5,5,Champions
U000738,2025-12-26,5,3080.6,5,5,3,3,Potential Loyalists
U000739,2025-07-25,4,4256.54,159,1,2,4,Hibernating
U000740,2025-11-09,6,2248.0,52,3,4,3,Loyal
U000741,2025-12-27,5,5050.82,4,5,3,5,Potential Loyalists
U000742,2025-09-26,2,538.45,96,2,1,1,Hibernating
U000743,2025-11-28,4,3052.04,33,4,2,3,New & Promising
U000744,2025-10-16,6,5406.34,76,2,4,5,Loyal
U000745,2025-12-28,7,2902.14,3,5,4,3,Champions
U000746,2025-10-18,2,1023.9599999999999,74,2,1,1,Hibernating
U000747,2025-12-28,6,3953.94,3,5,4,4,Champions
U000748,2025-12-03,5,3147.7599999999998,28,4,3,3,Potential Loyalists
U000749,2025-10-08,4,2351.0,84,2,2,3,Hibernating
U000750,2025-11-06,3,743.95,55,3,2,1,Potential Loyalists
U000751,2025-12-27,10,7678.18,4,5,5,5,Champions
U000752,2025-12-11,9,4720.41,20,4,5,4,Champions
U000753,2025-11-08,6,4601.83,53,3,4,4,Loyal
U000754,2025-07-23,2,811.56,161,1,1,1,Hibernating
U000755,2025-09-19,2,774.66,103,2,1,1,Hibernating
U000757,2025-11-24,9,4827.55,37,4,5,5,Champions
U000758,2025-12-11,9,6392.01,20,4,5,5,Champions
U000759,2025-12-17,1,1866.0,14,5,1,2,New & Promising
U000760,2025-12-26,5,2761.3900000000003,5,5,3,3,Potential Loyalists
U000761,2025-06-08,1,237.54,206,1,1,1,Hibernating
U000762,2025-10-31,4,2217.26,61,3,2,3,Potential Loyalists
U000763,2025-10-25,2,1527.62,67,3,1,2,Potential Loyalists
U000764,2025-12-26,10,3952.5099999999998,5,5,5,4,Champions
U000765,2025-11-10,6,2549.11,51,3,4,3,Loyal
U000766,2025-09-13,3,1495.67,109,2,2,2,Hibernating
U000767,2025-08-08,1,367.95,145,1,1,1,Hibernating
U000768,2025-09-24,2,522.04,98,2,1,1,Hibernating
U000769,2025-12-22,6,2394.71,9,5,4,3,Champions
U000770,2025-12-31,4,3308.62,0,5,2,4,New & Promising
U000771,2025-11-22,3,2163.25,39,3,2,3,Potential Loyalists
U000772,2025-12-11,6,2114.22,20,4,4,2,Champions
U000773,2025-01-09,1,677.21,356,1,1,1,Hibernating
U000774,2025-01-29,1,854.55,336,1,1,1,Hibernating
U000775,2025-12-01,7,4839.0599999999995,30,4,4,5,Champions
U000776,2025-10-27,8,6081.78,65,3,5,5,Loyal
U000777,2025-11-11,4,1924.65,50,3,2,2,Potential Loyalists
U000778,2025-10-05,7,5926.89,87,2,4,5,Loyal
U000779,2025-11-04,7,3898.44,57,3,4,4,Loyal
U000780,2025-09-27,5,4119.030000000001,95,2,3,4,At Risk
U000781,2025-11-27,2,1542.0,34,4,1,2,New & Promising
U000782,2025-10-26,8,4178.41,66,3,5,4,Loyal
U000783,2025-07-27,1,546.32,157,1,1,1,Hibernating
U000784,2025-12-30,11,6345.51,1,5,5,5,Champions
U000785,2025-12-29,7,4870.57,2,5,4,5,Champions
U000786,2025-12-20,12,4537.92,11,5,5,4,Champions
U000787,2025-09-22,1,1125.75,100,2,1,1,Hibernating
U000788,2025-11-18,3,2751.42,43,3,2,3,Potential Loyalists
U000789,2025-11-17,7,2935.98,44,3,4,3,Loyal
U000790,2025-12-04,4,1907.56,27,4,2,2,New & Promising
U000791,2025-08-05,1,331.77,148,1,1,1,Hibernating
U000792,2025-08-23,3,1188.27,130,1,2,1,Hibernating
U000793,2025-10-23,6,3346.45,69,2,4,4,Loyal
U000794,2025-09-13,2,1103.63,109,2,1,1,Hibernating
U000795,2025-12-20,6,4122.18,11,5,4,4,Champions
U000796,2025-11-21,4,1600.59,40,3,2,2,Potential Loyalists
U000797,2025-05-22,3,1024.6599999999999,223,1,2,1,Hibernating
U000798,2025-08-15,3,1430.26,138,1,2,2,Hibernating
U000799,2025-12-05,5,4060.71,26,4,3,4,Potential Loyalists
U000800,2025-12-11,11,7372.17,20,4,5,5,Champions
U000801,2025-09-17,3,2028.35,105,2,2,2,Hibernating
U000802,2025-11-30,8,4303.66,31,4,5,4,Champions
U000803,2025-11-15,6,4021.2599999999998,46,3,4,4,Loyal
U000804,2025-11-18,4,2438.2799999999997,43,3,2,3,Potential Loyalists
U000805,2025-11-08,9,6079.21,53,3,5,5,Loyal
U000806,2025-12-19,1,903.65,12,5,1,1,New & Promising
U000807,2025-12-24,3,1429.29,7,5,2,2,New & Promising
U000808,2025-12-16,11,8861.01,15,5,5,5,Champions
U000809,2025-12-17,3,2346.84,14,5,2,3,New & Promising
U000810,2025-10-29,8,4424.23,63,3,5,4,Loyal
U000811,2025-11-16,1,365.22,45,3,1,1,Potential Loyalists
U000812,2025-08-31,3,1777.49,122,2,2,2,Hibernating
U000813,2025-12-09,4,3682.17,22,4,2,4,New & Promising
U000814,2025-09-19,2,2381.6,103,2,1,3,Hibernating
U000815,2025-12-11,3,2280.93,20,4,2,3,New & Promising
U000816,2025-11-22,7,4754.87,39,3,4,5,Loyal
U000817,2025-12-19,6,3869.34,12,5,4,4,Champions
U000818,2025-09-17,6,5859.26,105,2,4,5,Loyal
U000819,2025-08-17,1,151.5,136,1,1,1,Hibernating
U000820,2025-12-29,2,1315.53,2,5,1,2,New & Promising
U000821,2025-12-04,5,5097.58,27,4,3,5,Potential Loyalists
U000822,2025-04-30,1,515.09,245,1,1,1,Hibernating
U000823,2025-12-30,8,5009.67,1,5,5,5,Champions
U000824,2025-12-01,4,2100.86,30,4,2,2,New & Promising
U000825,2025-06-20,5,4734.53,194,1,3,5,At Risk
U000826,2025-12-28,10,7329.15,3,5,5,5,Champions
U000828,2025-12-20,6,7912.9800000000005,11,5,4,5,Champions
U000829,2025-10-18,4,1898.25,74,2,2,2,Hibernating
U000830,2025-10-19,6,2694.34,73,2,4,3,Loyal
U000831,2025-09-07,2,2165.27,115,2,1,3,Hibernating
U000832,2025-12-16,4,1558.68,15,5,2,2,New & Promising
U000833,2025-11-19,2,774.91,42,3,1,1,Potential Loyalists
U000834,2025-09-22,6,4086.99,100,2,4,4,Loyal
U000835,2025-12-21,4,2103.26,10,5,2,2,New & Promising
U000836,2025-10-15,3,1830.62,77,2,2,2,Hibernating
U000837,2025-12-04,6,4498.719999999999,27,4,4,4,Champions
U000838,2025-11-11,10,5866.55,50,3,5,5,Loyal
U000839,2025-10-06,6,3579.6899999999996,86,2,4,4,Loyal
U000840,2025-06-24,3,1883.32,190,1,2,2,Hibernating
U000841,2025-06-05,5,3603.17,209,1,3,4,At Risk
U000842,2025-11-27,2,1316.8400000000001,34,4,1,2,New & Promising
U000843,2025-12-09,2,1623.68,22,4,1,2,New & Promising
U000844,2025-11-22,6,4124.3099999999995,39,3,4,4,Loyal
U000845,2025-12-10,12,5527.18,21,4,5,5,Champions
U000846,2025-11-30,4,2180.44,31,4,2,3,New & Promising
U000847,2025-12-20,5,2650.17,11,5,3,3,Potential Loyalists
U000848,2025-10-27,5,2980.79,65,3,3,3,Potential Loyalists
U000849,2025-06-28,4,3942.9700000000003,186,1,2,4,Hibernating
U000850,2025-12-30,9,4357.9800000000005,1,5,5,4,Champions
U000851,2025-12-12,9,7224.61,19,4,5,5,Champions
U000852,2025-08-06,3,2621.14,147,1,2,3,Hibernating
U000853,2025-11-17,3,2026.9499999999998,44,3,2,2,Potential Loyalists
U000854,2025-12-23,3,1464.9299999999998,8,5,2,2,New & Promising
U000855,2025-11-30,4,1282.83,31,4,2,2,New & Promising
U000856,2025-11-12,7,4064.91,49,3,4,4,Loyal
U000857,2025-12-20,2,994.0,11,5,1,1,New & Promising
U000858,2025-11-12,3,1894.4,49,3,2,2,Potential Loyalists
U000860,2025-11-29,10,5030.17,32,4,5,5,Champions
U000861,2025-12-16,8,5859.639999999999,15,5,5,5,Champions
U000862,2025-11-24,3,1634.3899999999999,37,4,2,2,New & Promising
U000863,2025-12-09,4,2363.0699999999997,22,4,2,3,New & Promising
U000864,2025-12-25,1,1536.76,6,5,1,2,New & Promising
U000865,2025-11-26,2,1846.15,35,4,1,2,New & Promising
U000866,2025-12-27,2,587.9200000000001,4,5,1,1,New & Promising
U000867,2025-04-05,2,911.26,270,1,1,1,Hibernating
U000868,2025-10-15,5,2199.8,77,2,3,3,At Risk
U000869,2025-12-12,9,5257.9,19,4,5,5,Champions
U000870,2025-12-27,4,1367.1999999999998,4,5,2,2,New & Promising
U000871,2025-10-09,10,7171.89,83,2,5,5,Loyal
U000872,2025-11-01,8,5342.63,60,3,5,5,Loyal
U000874,2025-11-08,5,1982.23,53,3,3,2,Potential Loyalists
U000875,2025-09-17,3,1075.8899999999999,105,2,2,1,Hibernating
U000876,2025-09-25,6,5952.1,97,2,4,5,Loyal
U000877,2025-12-30,11,5871.72,1,5,5,5,Champions
U000878,2025-11-11,6,3798.84,50,3,4,4,Loyal
U000879,2025-08-27,2,2369.4300000000003,126,2,1,3,Hibernating
U000880,2025-11-09,7,2317.98,52,3,4,3,Loyal
U000881,2025-03-31,1,841.61,275,1,1,1,Hibernating
U000882,2025-05-25,1,2215.16,220,1,1,3,Hibernating
U000883,2025-12-19,8,3623.5,12,5,5,4,Champions
U000884,2025-12-08,4,2548.27,23,4,2,3,New & Promising
U000885,2025-09-05,1,662.1,117,2,1,1,Hibernating
U000886,2025-12-26,4,5180.01,5,5,2,5,New & Promising
U000887,2025-08-06,3,2017.47,147,1,2,2,Hibernating
U000888,2025-12-10,3,2249.61,21,4,2,3,New & Promising
U000889,2025-11-15,5,3964.9700000000003,46,3,3,4,Potential Loyalists
U000890,2025-08-30,8,3637.25,123,2,5,4,Loyal
U000891,2025-10-15,5,2236.71,77,2,3,3,At Risk
U000892,2025-12-23,4,1617.9,8,5,2,2,New & Promising
U000893,2025-12-27,6,3028.23,4,5,4,3,Champions
U000894,2025-05-21,1,309.11,224,1,1,1,Hibernating
U000895,2025-02-01,1,314.67,333,1,1,1,Hibernating
U000896,2025-10-29,3,1236.23,63,3,2,2,Potential Loyalists
U000897,2025-12-25,9,5230.44,6,5,5,5,Champions
U000899,2025-09-05,5,3737.64,117,2,3,4,At Risk
U000900,2025-10-25,4,1403.0,67,3,2,2,Potential Loyalists
U000901,2025-11-02,5,2263.3900000000003,59,3,3,3,Potential Loyalists
U000902,2025-09-09,2,904.74,113,2,1,1,Hibernating
U000903,2025-12-31,7,4353.38,0,5,4,4,Champions
U000904,2025-12-15,6,4350.54,16,5,4,4,Champions
U000905,2025-12-01,3,688.2,30,4,2,1,New & Promising
U000906,2025-12-13,11,7863.88,18,4,5,5,Champions
U000907,2025-09-09,5,2431.1,113,2,3,3,At Risk
U000908,2025-12-19,7,2979.44,12,5,4,3,Champions
U000909,2025-12-19,8,7565.44,12,5,5,5,Champions
U000910,2025-09-29,8,6116.34,93,2,5,5,Loyal
U000911,2025-12-25,3,2683.71,6,5,2,3,New & Promising
U000912,2025-08-30,9,5272.83,123,2,5,5,Loyal
